UserID,Channel2,RecordDate2,Duration2
907384,Supersport Live Events,2016/03/25 07:23,00:01:48
810357,CNN,2016/02/23 05:07,00:01:03
920645,Channel O,2016/03/30 18:37,00:01:54
822040,Supersport Live Events,2016/03/24 10:22,00:00:10
773141,Channel O,2016/03/14 18:53,00:04:45
773141,Supersport Live Events,2016/01/18 18:59,00:03:24
773141,Channel O,2016/02/04 17:39,00:15:42
773141,E! Entertainment,2016/01/11 09:31,00:03:30
773141,Boomerang,2016/01/10 05:25,00:02:53
773141,Trace TV,2016/02/18 14:53,00:33:21
893882,Supersport Live Events,2016/03/24 13:42,00:36:10
810359,Boomerang,2016/02/25 13:39,00:31:56
810359,Cartoon Network,2016/02/24 08:09,00:01:52
810359,ICC Cricket World Cup 2011,2016/02/18 21:52,00:01:44
810359,CNN,2016/02/09 16:34,00:00:39
867693,SawSee,2016/03/14 21:47,00:00:26
928298,ICC Cricket World Cup 2011,2016/03/25 15:12,00:18:00
773142,Supersport Live Events,2016/02/19 09:39,00:00:32
773142,Supersport Live Events,2016/02/21 08:29,00:00:40
893885,SuperSport Blitz,2016/03/24 05:25,00:00:14
893885,SawSee,2016/03/18 17:15,00:00:06
893885,ICC Cricket World Cup 2011,2016/03/19 06:27,00:39:52
893885,ICC Cricket World Cup 2011,2016/03/06 09:15,00:06:14
893885,SuperSport Blitz,2016/03/06 15:41,00:00:18
893885,SuperSport Blitz,2016/03/15 09:51,00:00:06
893885,ICC Cricket World Cup 2011,2016/03/29 16:19,00:22:38
833277,SuperSport Blitz,2016/03/19 09:08,00:00:18
833277,ICC Cricket World Cup 2011,2016/03/12 09:50,00:29:40
833277,ICC Cricket World Cup 2011,2016/03/12 12:02,00:01:10
833277,SuperSport Blitz,2016/03/07 19:31,00:01:04
833277,ICC Cricket World Cup 2011,2016/03/29 11:44,00:00:14
833277,ICC Cricket World Cup 2011,2016/03/29 12:44,00:40:40
2422617,Channel O,2016/03/13 19:16,00:02:39
833279,ICC Cricket World Cup 2011,2016/03/30 11:01,00:01:40
833279,ICC Cricket World Cup 2011,2016/03/01 19:14,00:00:48
870332,SuperSport Blitz,2016/03/14 19:17,00:00:52
870332,Africa Magic,2016/03/14 19:36,00:01:02
870332,DStv Events 1,2016/03/07 16:04,00:45:00
833280,Cartoon Network,2016/03/01 16:49,00:01:49
907399,Channel O,2016/03/25 22:54,00:06:42
2370841,ICC Cricket World Cup 2011,2016/02/21 13:54,00:12:18
2370841,ICC Cricket World Cup 2011,2016/02/22 08:44,00:06:36
2370841,ICC Cricket World Cup 2011,2016/02/22 09:11,00:14:00
2370841,ICC Cricket World Cup 2011,2016/03/05 09:08,00:00:00
2370841,ICC Cricket World Cup 2011,2016/03/05 15:27,00:05:42
2370841,ICC Cricket World Cup 2011,2016/03/07 14:07,00:01:18
893227,SuperSport Blitz,2016/03/10 17:32,00:01:09
2428163,Supersport Live Events,2016/02/19 18:12,00:01:04
2361735,CNN,2016/01/01 17:14,00:02:03
2361735,SuperSport Blitz,2016/01/08 13:05,00:00:32
941242,ICC Cricket World Cup 2011,2016/03/30 11:22,00:00:10
941242,Cartoon Network,2016/03/26 16:51,00:04:06
941242,ICC Cricket World Cup 2011,2016/03/29 09:16,00:14:20
941242,ICC Cricket World Cup 2011,2016/03/29 12:37,00:40:30
941243,CNN,2016/03/23 06:15,00:06:20
941243,kykNET,2016/03/23 21:00,00:02:54
941243,ICC Cricket World Cup 2011,2016/03/20 15:45,00:00:10
1703706,ICC Cricket World Cup 2011,2016/03/06 12:44,00:00:00
2421483,SuperSport Blitz,2016/03/21 06:16,00:21:39
941245,ICC Cricket World Cup 2011,2016/03/29 12:25,00:08:28
2288692,Supersport Live Events,2016/02/16 09:44,00:01:52
2288692,ICC Cricket World Cup 2011,2016/03/06 06:04,00:01:14
867703,Channel O,2016/03/14 16:03,00:04:51
867703,Trace TV,2016/03/15 08:43,02:02:54
867704,SuperSport Blitz,2016/03/08 18:27,00:00:54
831510,Supersport Live Events,2016/03/04 13:54,02:09:50
773147,Africa Magic,2016/02/09 04:54,00:00:11
808721,Trace TV,2016/02/22 21:12,00:02:42
941250,Trace TV,2016/03/22 15:16,00:11:54
941250,SuperSport Blitz,2016/03/28 14:58,00:04:02
941250,Supersport Live Events,2016/03/27 12:02,00:00:18
941250,Boomerang,2016/03/29 20:10,00:02:02
1108872,Cartoon Network,2016/01/17 10:00,00:00:23
810367,Channel O,2016/02/10 17:10,00:08:27
810367,SuperSport Live Events,2016/02/13 21:39,00:00:00
199852,kykNET,2016/01/04 08:37,00:01:33
773149,Trace TV,2016/03/01 19:59,00:23:12
773149,SuperSport Blitz,2016/03/01 21:37,00:13:12
773149,Trace TV,2016/03/01 19:16,00:01:42
831514,ICC Cricket World Cup 2011,2016/03/02 10:04,00:03:30
941253,Supersport Live Events,2016/01/06 14:44,00:01:42
1108878,CNN,2016/03/28 06:13,00:28:04
1108878,Africa Magic,2016/03/26 18:52,00:01:57
928317,ICC Cricket World Cup 2011,2016/03/30 15:23,00:00:20
941255,Trace TV,2016/03/03 13:37,00:13:33
941255,Trace TV,2016/03/06 17:16,00:08:48
831515,SuperSport Blitz,2016/03/08 07:54,00:03:50
2092002,SuperSport Blitz,2016/03/05 11:14,00:01:32
918956,Channel O,2016/03/30 08:55,00:01:12
918956,E! Entertainment,2016/03/29 20:59,00:00:28
792398,SawSee,2016/02/02 18:16,00:02:12
792398,Boomerang,2016/01/28 10:09,00:01:42
920661,SawSee,2016/03/27 08:53,00:00:19
920663,ICC Cricket World Cup 2011,2016/03/26 10:26,02:02:42
920663,ICC Cricket World Cup 2011,2016/03/29 14:27,00:16:24
773156,Supersport Live Events,2016/03/04 14:26,00:02:00
810376,Boomerang,2016/03/11 10:14,00:00:04
810376,M-Net,2016/03/03 10:32,00:03:58
810376,Boomerang,2016/03/23 05:03,00:05:06
810376,Boomerang,2016/03/12 14:34,00:21:02
810376,Cartoon Network,2016/03/15 12:10,00:00:02
810376,Boomerang,2016/02/23 11:34,00:00:00
810376,Channel O,2016/03/29 04:59,00:19:51
778248,Boomerang,2016/02/06 13:50,00:01:48
893902,Africa Magic,2016/03/27 06:38,00:04:56
790102,Cartoon Network,2016/02/10 21:21,00:01:12
822062,Africa Magic,2016/02/20 19:25,00:00:19
822062,Boomerang,2016/02/16 07:09,00:00:23
822062,Supersport Live Events,2016/02/17 14:52,00:00:30
822063,ICC Cricket World Cup 2011,2016/03/13 10:40,01:00:54
2288719,Africa Magic,2016/02/02 09:18,00:00:37
2288719,Cartoon Network,2016/01/17 21:04,00:01:33
2288719,Africa Magic,2016/01/22 11:20,00:01:26
2288719,M-Net,2016/01/07 12:05,00:01:16
941267,CNN,2016/03/27 13:35,00:04:04
941267,Supersport Live Events,2016/03/27 12:04,00:00:00
810381,CNN,2016/02/26 00:17,00:17:40
810381,Trace TV,2016/02/26 18:33,00:04:12
810381,CNN,2016/02/25 14:17,00:41:02
841064,ICC Cricket World Cup 2011,2016/03/05 13:04,00:00:46
822066,E! Entertainment,2016/02/20 08:37,00:11:40
907441,SuperSport Blitz,2016/03/18 07:37,00:01:16
928343,ICC Cricket World Cup 2011,2016/03/30 15:11,00:06:58
928343,ICC Cricket World Cup 2011,2016/03/26 09:36,00:08:48
931689,ICC Cricket World Cup 2011,2016/03/30 12:22,00:02:58
941270,Channel O,2016/03/18 16:26,00:18:45
773159,Cartoon Network,2016/02/01 12:54,00:26:24
773159,Boomerang,2016/01/28 18:35,00:00:36
867718,Trace TV,2016/03/08 08:40,01:12:18
867718,Boomerang,2016/03/07 10:48,00:00:43
822067,Supersport Live Events,2016/03/07 23:36,00:00:34
822067,ICC Cricket World Cup 2011,2016/03/20 14:41,00:01:06
615496,Vuzu,2016/01/23 15:46,00:00:47
615496,MK,2016/01/20 19:10,00:06:01
1108901,ICC Cricket World Cup 2011,2016/03/23 10:59,00:01:04
941272,Supersport Live Events,2016/03/23 11:23,00:00:46
941272,ICC Cricket World Cup 2011,2016/03/30 10:25,00:14:44
822070,Cartoon Network,2016/02/21 08:58,00:12:54
822070,DStv Events 1,2016/01/26 10:49,00:04:20
822070,Trace TV,2016/01/26 23:22,00:00:36
810383,Supersport Live Events,2016/02/12 14:02,00:14:50
810383,SuperSport Blitz,2016/03/27 21:43,00:12:52
810383,Break in transmission,2016/03/01 19:35,00:01:10
822075,Supersport Live Events,2016/03/02 11:22,00:00:28
822075,Channel O,2016/02/24 16:05,00:03:27
941274,Cartoon Network,2016/03/23 08:22,00:00:00
941274,E! Entertainment,2016/03/23 18:58,00:00:00
941274,Channel O,2016/03/25 18:11,00:02:57
822076,Boomerang,2016/02/25 12:38,00:00:29
822076,ICC Cricket World Cup 2011,2016/02/24 12:09,00:03:52
28115,SuperSport Blitz,2016/01/30 05:18,00:01:16
833313,ICC Cricket World Cup 2011,2016/03/03 11:07,00:17:04
833313,SawSee,2016/03/01 19:10,00:01:15
966404,Supersport Live Events,2016/03/13 13:42,00:00:00
820119,Trace TV,2016/03/24 06:33,00:00:12
820119,Supersport Live Events,2016/03/24 09:23,00:08:10
928356,ICC Cricket World Cup 2011,2016/03/30 04:52,00:00:36
177269,Boomerang,2016/01/07 11:18,00:02:15
177269,M-Net,2016/01/09 08:25,00:03:10
773163,Boomerang,2016/02/06 08:53,00:03:50
773163,E! Entertainment,2016/02/28 21:54,00:29:34
773163,ICC Cricket World Cup 2011,2016/02/28 13:26,00:05:00
810386,Trace TV,2016/03/11 08:38,00:00:57
810386,Trace TV,2016/03/03 12:05,00:00:00
773165,Supersport Live Events,2016/02/04 10:33,00:00:00
773165,Africa Magic,2016/02/07 10:56,00:00:14
810387,Trace TV,2016/02/21 10:24,00:01:00
810387,ICC Cricket World Cup 2011,2016/02/25 11:41,00:00:20
893914,CNN,2016/02/21 13:54,00:01:24
893914,Africa Magic,2016/02/21 12:05,00:00:15
2370889,Vuzu,2016/03/12 18:56,00:00:17
893916,ICC Cricket World Cup 2011,2016/03/25 11:32,00:04:04
519784,Supersport Live Events,2016/01/18 19:34,00:05:12
810390,Supersport Live Events,2016/02/18 07:55,00:00:24
810390,Supersport Live Events,2016/02/26 17:39,00:02:28
810390,Supersport Live Events,2016/03/18 07:50,00:10:58
810390,E! Entertainment,2016/02/18 08:10,00:00:28
907479,Trace TV,2016/03/24 16:06,00:00:00
907479,Boomerang,2016/03/24 16:28,00:07:57
907479,Channel O,2016/03/24 17:47,00:01:06
804936,CNN,2016/02/21 07:26,00:00:34
807597,Supersport Live Events,2016/01/14 08:37,00:04:56
807597,SawSee,2016/01/11 20:59,00:02:42
807597,MK,2016/01/11 20:46,00:03:58
834552,ICC Cricket World Cup 2011,2016/03/03 06:27,00:00:06
2165841,kykNET,2016/01/01 20:03,00:07:15
907491,SuperSport Blitz,2016/03/23 08:30,00:02:16
907491,SuperSport Blitz,2016/03/25 10:12,00:00:00
907491,Trace TV,2016/03/24 08:01,00:00:39
790113,Break in transmission,2016/03/06 12:48,00:06:32
24110,Africa Magic,2016/01/26 15:02,00:01:39
822089,Supersport Live Events,2016/02/25 17:30,00:00:42
790114,E! Entertainment,2016/02/01 12:38,00:01:48
822091,Supersport Live Events,2016/03/24 13:21,00:05:12
833324,ICC Cricket World Cup 2011,2016/03/02 12:02,00:11:42
833324,Boomerang,2016/03/03 11:59,00:00:30
773175,Supersport Live Events,2016/02/01 21:58,01:28:56
803152,Cartoon Network,2016/02/19 18:29,00:04:10
2092023,CNN,2016/01/03 15:49,00:01:56
2092023,Trace TV,2016/01/03 15:54,00:23:33
2018358,ICC Cricket World Cup 2011,2016/03/03 05:38,00:04:02
2018358,Cartoon Network,2016/03/01 17:24,00:00:55
907517,ICC Cricket World Cup 2011,2016/03/25 12:57,00:36:30
2361780,E! Entertainment,2016/03/22 07:29,00:00:16
2361780,Africa Magic,2016/03/04 21:48,00:00:52
2361780,Supersport Live Events,2016/03/20 15:41,00:00:00
2361780,Trace TV,2016/02/27 10:17,00:05:06
2361780,Channel O,2016/03/09 14:57,00:35:24
2361780,Africa Magic,2016/03/03 01:40,00:00:37
2361780,Africa Magic,2016/03/10 15:52,00:14:19
2370894,E! Entertainment,2016/02/19 16:12,00:00:36
2370894,M-Net,2016/03/03 13:09,00:06:57
2370894,E! Entertainment,2016/02/17 16:52,00:00:10
2370894,SawSee,2016/02/17 18:13,00:00:37
2370894,Supersport Live Events,2016/03/06 13:11,00:00:38
2370894,ICC Cricket World Cup 2011,2016/03/06 11:25,00:04:56
2370894,Trace TV,2016/03/28 20:29,00:09:48
2370894,Supersport Live Events,2016/03/27 12:00,00:00:00
2370894,SuperSport Blitz,2016/03/01 12:10,00:02:16
778267,Boomerang,2016/02/07 19:42,00:00:21
115255,Africa Magic,2016/01/28 17:53,00:00:04
907525,ICC Cricket World Cup 2011,2016/03/29 10:00,01:56:52
773180,SuperSport Blitz,2016/03/09 08:08,00:00:00
867736,M-Net,2016/03/13 14:33,00:00:37
2428210,Supersport Live Events,2016/03/24 16:13,00:19:42
378360,ICC Cricket World Cup 2011,2016/03/23 11:41,00:00:00
378360,Supersport Live Events,2016/03/12 07:19,00:00:00
810400,Boomerang,2016/01/16 15:45,00:00:04
489828,ICC Cricket World Cup 2011,2016/03/15 10:25,00:06:30
2361784,Trace TV,2016/01/03 12:23,00:04:30
907539,ICC Cricket World Cup 2011,2016/03/26 14:06,00:07:24
1108944,Boomerang,2016/03/13 18:30,00:02:33
1108944,CNN,2016/03/24 12:57,00:00:32
920698,SuperSport Blitz,2016/03/31 13:13,00:00:00
931709,Channel O,2016/03/29 14:12,00:01:03
810402,SuperSport Blitz,2016/01/12 12:47,00:00:00
810402,ICC Cricket World Cup 2011,2016/03/12 09:18,00:11:18
810403,ICC Cricket World Cup 2011,2016/02/24 12:15,00:02:08
810403,ICC Cricket World Cup 2011,2016/03/12 11:38,00:07:00
810403,SuperSport Live Events,2016/02/13 21:40,00:00:00
778272,ICC Cricket World Cup 2011,2016/02/24 12:03,00:02:10
778272,ICC Cricket World Cup 2011,2016/02/24 11:56,00:02:28
1151139,Supersport Live Events,2016/03/25 10:17,00:00:00
907557,ICC Cricket World Cup 2011,2016/03/08 05:13,00:00:46
604596,Trace TV,2016/01/03 11:22,00:02:00
941296,Africa Magic,2016/01/03 18:51,00:00:07
738991,Africa Magic,2016/01/23 10:26,00:28:11
790129,Boomerang,2016/01/03 09:07,00:03:03
790129,E! Entertainment,2016/01/16 11:59,00:01:22
773183,Cartoon Network,2016/02/06 06:12,00:00:44
803159,Trace TV,2016/03/19 11:41,00:00:33
803159,SuperSport Blitz,2016/03/20 12:36,00:00:32
803160,ICC Cricket World Cup 2011,2016/03/05 15:51,00:05:48
738944,ICC Cricket World Cup 2011,2016/03/30 11:00,00:02:28
810406,ICC Cricket World Cup 2011,2016/02/22 16:38,00:00:52
810406,SuperSport Blitz,2016/02/21 14:18,00:00:04
810406,Cartoon Network,2016/01/03 06:42,00:00:13
810407,Supersport Live Events,2016/03/11 09:23,00:01:52
907569,Supersport Live Events,2016/03/19 07:51,00:00:28
822111,Trace TV,2016/03/03 14:26,00:00:48
822111,E! Entertainment,2016/03/03 14:32,00:00:38
907573,ICC Cricket World Cup 2011,2016/03/25 14:59,00:07:50
773187,Boomerang,2016/03/09 10:30,00:00:34
773187,Boomerang,2016/03/09 10:32,00:00:49
301198,Trace TV,2016/02/07 17:54,00:00:00
301198,Supersport Live Events,2016/01/23 16:01,00:00:00
907574,Trace TV,2016/02/24 09:13,00:02:39
790134,Cartoon Network,2016/01/20 10:51,00:05:12
881861,Supersport Live Events,2016/03/18 06:54,00:01:14
881861,CNN,2016/03/17 09:16,00:04:25
810408,ICC Cricket World Cup 2011,2016/02/24 09:22,00:02:52
2092034,SawSee,2016/02/19 05:19,00:01:09
741931,Boomerang,2016/01/24 13:10,00:02:02
611337,Cartoon Network,2016/01/09 18:35,00:00:21
611337,Supersport Live Events,2016/03/06 13:53,00:00:36
893932,Supersport Live Events,2016/03/18 08:18,00:05:28
822116,Cartoon Network,2016/02/12 12:08,00:01:17
765884,SuperSport Blitz,2016/02/02 06:17,00:00:58
765884,Boomerang,2016/02/01 15:37,00:01:02
810409,ICC Cricket World Cup 2011,2016/03/05 11:41,00:06:18
773188,Supersport Live Events,2016/03/06 14:27,00:00:22
765885,Trace TV,2016/01/30 05:23,00:02:39
810411,ICC Cricket World Cup 2011,2016/02/19 11:35,00:00:22
810411,CNN,2016/03/11 13:37,00:04:58
810411,CNN,2016/03/14 13:45,00:00:00
810411,CNN,2016/02/09 10:32,00:00:09
810411,ICC Cricket World Cup 2011,2016/03/29 09:30,01:02:06
810414,SuperSport Blitz,2016/01/22 18:48,00:00:36
810414,Boomerang,2016/01/23 11:35,00:00:20
818829,Supersport Live Events,2016/01/23 09:46,00:03:48
2361803,SawSee,2016/03/20 18:06,00:02:13
941303,Africa Magic,2016/03/23 09:07,00:00:20
941303,Channel O,2016/03/31 03:30,00:04:18
941303,Africa Magic,2016/03/31 17:29,00:00:02
941303,E! Entertainment,2016/03/30 12:04,00:00:00
941303,Cartoon Network,2016/03/29 02:46,00:00:00
815728,Channel O,2016/02/21 17:14,00:00:00
636896,Trace TV,2016/01/13 21:20,00:12:09
636896,Boomerang,2016/01/12 10:40,00:00:34
780546,CNN,2016/03/06 12:07,00:21:27
780546,CNN,2016/03/20 15:49,00:49:21
780546,CNN,2016/03/25 19:56,00:25:09
839814,Supersport Live Events,2016/02/19 09:06,00:00:00
839814,Africa Magic,2016/02/19 13:48,00:00:00
2361806,Channel O,2016/03/18 13:21,00:08:18
2361806,Africa Magic,2016/03/10 06:44,00:00:01
2422691,Supersport Live Events,2016/03/02 19:56,00:00:00
2422691,Supersport Live Events,2016/01/29 12:35,00:00:00
2422691,Supersport Live Events,2016/02/20 18:06,00:33:22
2422691,Cartoon Network,2016/01/16 11:59,00:06:09
2422691,Supersport Live Events,2016/02/01 21:48,00:09:50
120870,Cartoon Network,2016/01/27 15:05,00:00:07
931724,ICC Cricket World Cup 2011,2016/03/30 10:18,02:24:50
2216346,CNN,2016/02/21 07:39,00:00:56
2216346,SuperSport Blitz,2016/02/05 19:22,00:01:06
2216346,Supersport Live Events,2016/02/02 21:41,00:01:12
2216346,Trace TV,2016/02/04 19:18,00:04:33
2216346,Supersport Live Events,2016/03/19 18:21,00:12:52
2216346,SuperSport Live Events,2016/02/13 20:29,00:00:42
809770,SuperSport Blitz,2016/02/13 14:43,00:19:51
810424,Supersport Live Events,2016/02/18 07:51,00:02:06
810424,Supersport Live Events,2016/02/18 10:22,00:18:36
810424,Supersport Live Events,2016/02/02 06:03,00:02:06
810424,Supersport Live Events,2016/02/25 06:35,02:07:04
810424,Supersport Live Events,2016/01/06 09:56,00:22:06
810424,ICC Cricket World Cup 2011,2016/02/23 11:13,02:09:54
861119,Channel O,2016/01/07 11:57,00:02:42
58907,Cartoon Network,2016/01/09 08:01,00:01:23
941312,Boomerang,2016/03/20 13:43,00:07:49
941312,Africa Magic,2016/03/20 16:24,00:01:34
941314,Cartoon Network,2016/03/28 18:01,00:00:00
941314,Africa Magic,2016/03/25 18:03,00:00:09
941314,ICC Cricket World Cup 2011,2016/03/25 15:25,00:01:26
892344,Trace TV,2016/03/28 06:44,00:03:27
787343,SawSee,2016/01/12 17:20,00:00:29
720646,Supersport Live Events,2016/01/19 10:23,00:00:16
773197,Channel O,2016/02/17 19:35,00:06:36
907627,Supersport Live Events,2016/03/24 14:03,00:01:28
907627,SuperSport Blitz,2016/03/28 15:06,00:05:02
852384,Supersport Live Events,2016/03/19 15:31,00:00:54
852384,Supersport Live Events,2016/03/27 09:39,00:09:52
2370925,Supersport Live Events,2016/02/14 20:36,00:32:58
2370925,Supersport Live Events,2016/01/23 10:33,00:25:30
2370925,Cartoon Network,2016/01/05 14:28,00:00:17
2370925,ICC Cricket World Cup 2011,2016/03/20 09:35,01:21:50
2370925,ICC Cricket World Cup 2011,2016/02/23 13:28,00:19:18
893948,Trace TV,2016/03/26 22:37,00:13:09
2216357,CNN,2016/03/13 09:03,00:00:00
2216357,Trace TV,2016/03/14 12:40,00:02:54
2216357,SawSee,2016/03/20 11:38,00:00:33
2216357,Channel O,2016/03/27 11:24,00:02:24
2216357,Trace TV,2016/03/24 09:38,00:00:33
2216357,Africa Magic,2016/03/17 12:05,00:09:45
385740,Cartoon Network,2016/01/16 17:21,00:00:00
907637,ICC Cricket World Cup 2011,2016/03/30 08:48,00:13:30
907637,ICC Cricket World Cup 2011,2016/03/26 13:32,00:10:22
810435,Supersport Live Events,2016/02/05 16:05,00:02:12
810435,Supersport Live Events,2016/02/14 21:19,00:05:44
810435,E! Entertainment,2016/02/07 10:18,00:01:20
931733,ICC Cricket World Cup 2011,2016/03/30 12:51,00:08:06
773203,Supersport Live Events,2016/03/24 12:03,00:08:38
773203,Supersport Live Events,2016/01/16 18:11,00:09:14
822136,SuperSport Blitz,2016/03/02 18:14,00:00:28
822136,Supersport Live Events,2016/02/24 22:23,00:00:30
893953,Boomerang,2016/03/22 08:40,00:01:00
893953,Supersport Live Events,2016/03/24 14:05,00:01:46
907648,CNN,2016/03/26 12:09,00:00:33
804973,Boomerang,2016/01/29 17:52,00:00:52
804973,Boomerang,2016/03/19 13:17,01:05:04
808754,ICC Cricket World Cup 2011,2016/02/22 12:26,00:02:34
2370940,Supersport Live Events,2016/02/19 17:55,01:27:28
2370940,Supersport Live Events,2016/02/18 05:56,00:12:50
2370940,Supersport Live Events,2016/02/26 17:36,00:22:16
2370940,Supersport Live Events,2016/02/26 16:06,00:04:00
773206,DStv Events 1,2016/01/15 16:58,00:02:15
773206,Supersport Live Events,2016/01/18 13:14,00:03:58
462169,Supersport Live Events,2016/02/19 13:00,00:00:00
803183,Supersport Live Events,2016/02/19 16:29,00:07:56
810440,Trace TV,2016/03/02 18:50,00:02:45
810440,ICC Cricket World Cup 2011,2016/02/24 11:06,00:00:24
810440,ICC Cricket World Cup 2011,2016/03/15 16:05,00:06:14
941332,Supersport Live Events,2016/03/24 16:21,00:00:50
941332,CNN,2016/03/14 11:27,00:00:08
941332,ICC Cricket World Cup 2011,2016/03/19 04:48,00:01:38
803185,Cartoon Network,2016/02/25 18:59,00:00:53
597646,Supersport Live Events,2016/01/05 12:44,00:00:00
779244,CNN,2016/02/09 16:55,00:00:03
797116,E! Entertainment,2016/01/01 18:53,00:27:08
797116,Cartoon Network,2016/01/08 19:06,00:00:00
797116,E! Entertainment,2016/01/02 21:22,00:00:28
822141,Supersport Live Events,2016/03/12 15:57,00:00:56
893957,Supersport Live Events,2016/03/13 17:19,01:01:08
893957,Supersport Live Events,2016/03/14 08:50,00:15:56
893957,ICC Cricket World Cup 2011,2016/03/19 11:41,00:03:12
1726104,ICC Cricket World Cup 2011,2016/03/23 11:25,00:00:00
780559,Channel O,2016/03/21 18:17,00:00:51
772607,SuperSport Blitz,2016/02/13 13:15,00:15:57
893959,Supersport Live Events,2016/03/24 09:44,00:34:06
893959,ICC Cricket World Cup 2011,2016/03/20 09:38,00:25:02
822142,Cartoon Network,2016/02/18 06:05,00:00:20
822142,Supersport Live Events,2016/03/02 19:59,00:00:54
822142,Cartoon Network,2016/03/08 17:35,00:03:02
822142,Trace TV,2016/03/08 17:00,00:07:00
822142,Africa Magic,2016/02/17 20:34,00:00:53
822142,E! Entertainment,2016/02/18 19:26,00:03:00
822142,ICC Cricket World Cup 2011,2016/03/12 14:20,00:02:28
822142,Cartoon Network,2016/03/09 17:15,00:02:02
803190,ICC Cricket World Cup 2011,2016/03/15 10:28,00:02:32
2092062,Trace TV,2016/03/01 21:27,00:02:18
833364,SuperSport Blitz,2016/03/01 07:28,00:00:10
773212,Boomerang,2016/02/05 00:07,00:02:44
773212,Supersport Live Events,2016/02/04 08:13,00:00:26
773212,SawSee,2016/02/06 08:49,00:00:35
773214,Supersport Live Events,2016/01/18 13:53,00:01:04
773214,SuperSport Blitz,2016/02/09 07:38,00:00:32
2361839,SuperSport Blitz,2016/03/14 13:01,00:00:00
2361839,Africa Magic,2016/03/14 17:26,00:02:33
2361839,Supersport Live Events,2016/03/05 13:01,00:13:02
2361839,SawSee,2016/03/15 15:06,00:00:00
2361839,Boomerang,2016/03/29 07:52,00:01:40
787357,Africa Magic,2016/01/19 19:06,00:00:16
2288798,E! Entertainment,2016/02/28 23:34,00:02:12
787359,Supersport Live Events,2016/01/05 20:15,00:02:36
787359,Supersport Live Events,2016/02/01 20:08,00:03:32
787359,Supersport Live Events,2016/01/15 16:14,00:08:00
810445,Channel O,2016/02/22 18:51,00:06:42
810445,Supersport Live Events,2016/01/23 19:51,00:52:32
810445,SuperSport Blitz,2016/01/09 21:22,00:05:44
810445,CNN,2016/01/20 21:12,00:03:11
810445,Trace TV,2016/01/12 11:49,00:04:57
810445,Trace TV,2016/02/08 20:44,00:01:30
822152,SuperSport Blitz,2016/02/23 23:01,00:03:48
822152,Boomerang,2016/02/23 23:12,00:00:06
822152,SuperSport Blitz,2016/02/24 11:07,00:02:18
810446,Supersport Live Events,2016/01/06 13:58,00:52:16
810446,SuperSport Blitz,2016/02/17 14:40,00:00:08
794762,CNN,2016/02/14 22:10,00:13:15
794762,Vuzu,2016/02/15 17:22,00:03:38
794763,Africa Magic,2016/02/14 19:12,00:03:55
794763,SuperSport Blitz,2016/01/29 05:29,00:04:32
794763,CNN,2016/01/29 19:39,00:01:35
794763,CNN,2016/02/01 06:54,00:00:34
794763,Africa Magic,2016/01/29 13:25,00:00:05
941348,Africa Magic,2016/03/11 17:01,00:01:24
907703,Africa Magic,2016/03/23 17:41,00:00:13
1109004,E! Entertainment,2016/01/07 22:03,00:16:04
2288802,CNN,2016/02/19 11:21,01:02:02
2288802,Africa Magic,2016/02/19 19:18,00:01:13
2288802,CNN,2016/03/24 15:12,00:00:06
2288802,Africa Magic,2016/03/24 15:51,00:00:08
2288802,Channel O,2016/03/14 15:10,00:08:00
2288802,Africa Magic,2016/01/12 08:44,00:06:24
2288802,SuperSport Blitz,2016/01/08 07:28,00:00:38
2288802,Trace TV,2016/01/13 06:19,00:02:03
2288802,SawSee,2016/01/06 13:18,00:03:30
2288802,CNN,2016/01/06 17:21,00:01:09
2288802,Trace TV,2016/02/12 16:12,01:58:21
2428274,ICC Cricket World Cup 2011,2016/03/03 10:28,00:26:06
2428274,Supersport Live Events,2016/01/22 15:05,00:01:16
2428274,Africa Magic,2016/01/21 15:34,00:00:14
2428274,ICC Cricket World Cup 2011,2016/03/23 10:26,00:00:10
2428274,SawSee,2016/03/01 15:34,00:00:23
623488,E! Entertainment,2016/01/13 11:33,00:15:32
2288807,M-Net,2016/01/12 08:15,00:01:50
2288807,Trace TV,2016/01/17 13:41,00:02:51
2288807,SuperSport Blitz,2016/01/18 13:18,00:18:04
2288807,Cartoon Network,2016/01/24 18:25,00:00:04
907716,SawSee,2016/03/27 21:04,00:01:05
2288809,ICC Cricket World Cup 2011,2016/03/13 12:19,00:01:26
2288809,Supersport Live Events,2016/03/24 10:49,00:16:00
2288809,Boomerang,2016/03/18 05:39,00:04:58
2288809,Supersport Live Events,2016/03/04 19:20,00:00:22
2288809,Supersport Live Events,2016/03/04 15:49,00:00:46
2361856,ICC Cricket World Cup 2011,2016/03/03 10:13,00:09:08
907722,Supersport Live Events,2016/03/12 16:21,00:27:54
867784,Cartoon Network,2016/01/01 16:56,00:00:07
593079,Boomerang,2016/01/04 10:42,00:04:35
739194,Boomerang,2016/01/21 00:38,00:04:50
804996,SuperSport Blitz,2016/03/11 17:21,00:01:36
804996,SuperSport Blitz,2016/02/17 16:22,00:00:04
804996,Trace TV,2016/02/17 18:13,00:07:15
115025,Supersport Live Events,2016/02/06 16:13,00:00:00
2422749,E! Entertainment,2016/02/10 14:46,00:00:48
